3001,575415
3002,575415
3004,574985
3006,576219
3008,575697
3009,576405
3011,575797
3013,575426
3015,576654
3017,576103
3019,576773
3021,576202
3023,575876
3025,577122
3027,576597
3030,577298
3032,576556
3034,576264
3036,577501
3038,577027
3040,577771
3042,576998
3044,577954
3046,577402
3049,578265
3051,577374
3053,577125
3055,578431
3057,577946
3059,578729
3062,577900
3064,578897
3066,578339
3068,579203
3070,578257
3073,577900
3075,579226
3078,578638
3080,579418
3082,578406
3084,578036
3086,578494
3088,579206
3091,578063
3093,577506
3095,578480
3097,577579
3099,578108
3101,576645
3104,575965
3106,575662
3108,575957
3110,574357
3112,573432
3115,574122
3117,572941
3120,573110
3122,571436
3124,570547
3126,571093
3128,570161
3130,568508
3133,567622
3135,568272
3137,567102
3139,567403
3141,565874
3143,565090
3146,565828
3148,565178
3150,563752
3152,563051
3154,563936
3156,562995
3159,563532
3162,562190
3164,561674
3166,562609
3168,561749
3170,561153
3172,560738
3175,561760
3177,560959
3179,561688
3181,560528
3183,560276
3185,561208
3188,560646
3190,560333
3192,560210
3194,561142
3196,560618
3198,561465
3201,560441
3204,560476
3206,561207
3208,560821
3210,561711
3212,560844
3214,561502
3217,561173
3219,562093
3221,561195
3223,561377
3225,561974
3227,561711
3230,562648
3232,562078
3234,562512
3236,562347
3238,563423
3240,562462
3243,562894
3246,563245
3248,563098
3250,564148
3252,563244
3254,563924
3256,563838
3259,564935
3261,563961
3263,564582
3265,564667
3267,564583
3269,565676
3272,564720
3274,565334
3276,565282
3278,566300
3280,565434
3282,566073
3286,565909
3288,565920
3290,566991
3292,566113
3294,566760
3296,566614
3298,567665
3301,566826
3303,567507
3305,567219
3307,567376
3309,568475
3311,567612
3314,568364
3316,568143
3318,569251
3320,568370
3322,569239
3324,568854
3328,569039
3330,570110
3332,569202
3334,569995
3336,569635
3338,570761
3340,569889
3343,570651
3345,570217
3347,570308
3349,571341
3351,570409
3353,571090
3356,570669
3358,571644
3360,570660
3362,571347
3364,570845
3366,570886
3369,571757
3372,570758
3374,571386
3376,570886
3378,570844
3380,570624
3382,571218
3385,570725
3387,570596
3389,571465
3391,570358
3393,570956
3395,570354
3398,570299
3400,570051
3402,570619
3404,569991
3406,569906
3408,570721
3411,569669
3414,570277
3416,569621
3418,569549
3420,570351
3422,569909
3424,569287
3427,569227
3429,569982
3431,568888
3433,569531
3435,568927
3437,568993
3440,569717
3442,569264
3444,568731
3446,568850
3448,569409
3450,568423
3453,569122
3456,568548
3458,568829
3460,569262
3462,568356
3464,568598
3466,569007
3469,569317
3471,568508
3473,569278
3475,568792
3477,569225
3479,569400
3482,568668
3484,569030
3486,569582
3488,569649
3490,568940
3492,569826
3495,569341
3497,569958
3500,569870
3502,569310
3504,570203
3506,570462
3508,570301
3511,569728
3513,570684
3515,570199
3517,570999
3519,570695
3521,570166
3524,571148
3526,571488
3528,571083
3530,570634
3532,571675
3534,571198
3537,572117
3539,571704
3542,571205
3544,572197
3546,571732
3548,572082
3550,571747
3553,572801
3555,572376
3557,573383
3559,572686
3561,572288
3563,573335
3566,572887
3568,573951
3570,572871
3572,573926
3574,573564
3576,574594
3579,573838
3581,573533
3584,574521
