1020,40.78,42.74
1028,61.38,64.4
1035,71.64,75.33
1042,76.68,80.66
1049,79.25,83.42
1057,80.51,84.52
1064,80.81,84.81
1072,81.17,85.06
1079,81.57,85.73
1086,82.08,86.52
1093,81.82,87.26
1100,81.7,87.17
1108,81.84,86.07
1116,82.13,84.47
1123,82.08,83.65
1130,81.62,83.58
1137,81.39,84.66
1144,81.23,86.02
1153,81.42,87.51
1160,81.45,88.37
1167,81.32,87.92
1174,81.17,86.73
1181,81.19,85.96
1188,81.37,85.58
1197,81.23,85.54
1204,81.38,85.66
1211,81.5,85.42
1218,81.54,85.3
1225,81.65,85.21
1232,81.72,85.65
1240,81.63,85.85
1248,81.56,86.38
1255,81.44,86.63
1262,81.29,86.53
1269,81.24,86.2
1276,81.41,86.16
1284,81.24,86.21
1292,81.18,86.07
1299,81.08,85.75
1306,81.11,85.62
1313,81.11,85.55
1320,81.23,85.72
1328,81.22,86.08
1335,81.32,86.25
1343,81.23,86.28
1350,81.22,86.26
1357,81.15,86.07
1364,81.33,85.45
1372,81.25,85.31
1379,80.84,85.28
1387,80.7,85.5
1394,80.81,85.94
1401,80.86,86.44
1409,80.91,86.78
1416,80.82,86.54
1423,80.74,85.69
1430,80.75,85.25
1438,80.66,85.41
1445,80.8,85.91
1453,80.75,86.21
1460,80.91,86.28
1467,81.03,86.02
1474,81.05,85.78
1481,80.87,85.63
1489,81.07,85.65
1497,80.96,85.76
1504,80.84,85.73
1511,80.81,85.92
1518,80.65,85.9
1525,80.62,85.97
1533,80.62,86.14
1541,80.56,86.21
1548,80.46,86.31
1555,80.59,86.06
1562,80.58,86.02
1569,80.62,85.95
1576,80.6,85.96
1585,80.44,85.95
1592,80.43,85.94
1599,80.25,86.04
1606,80.37,86.02
1613,80.38,85.98
1620,80.41,85.9
1629,80.23,85.83
1636,80.22,85.75
1643,80.33,85.93
1650,80.37,85.84
1657,80.31,85.87
1665,80.34,86.07
1672,80.32,86.02
1680,80.37,86.09
1687,80.04,86.06
1694,80.1,86.19
1701,80.05,86.09
1709,80.02,85.9
1716,80.12,85.55
1724,79.93,85.18
1731,79.9,84.99
1738,79.65,85.57
1745,79.94,86.44
1753,80.14,86.81
1760,80.27,86.77
1767,80.44,86.17
1775,80.24,85.35
1782,80.25,84.82
1789,79.72,84.77
1797,79.49,85.37
1804,79.56,86.52
1812,79.51,87.67
1819,79.46,87.98
1826,79.5,87.33
1833,79.62,85.89
1841,79.76,84.74
1848,79.98,84.69
1855,79.85,85.15
1863,79.81,85.54
1870,79.79,85.75
1878,79.71,85.79
1885,79.93,85.74
1892,79.98,85.97
1899,79.86,86.21
1907,79.67,86.27
1914,79.63,86.32
1922,79.77,86.15
1929,79.7,85.93
1936,79.56,85.93
1943,79.56,85.9
1950,79.53,85.83
1958,79.62,85.75
1966,79.6,85.97
1973,79.64,85.88
1980,79.69,85.91
1987,79.69,86.02
1994,79.45,86.12
2002,79.37,86.19
2010,79.69,86.06
2017,79.83,85.69
2024,80.4,85.15
2031,80.14,85.26
2038,79.47,85.83
2046,79.39,86.67
2054,79.55,87.42
2061,79.76,87.7
2068,79.69,87.29
2075,79.63,86.63
2082,79.67,86.07
2089,79.62,86.43
2098,79.57,86.87
2105,79.48,87.02
2112,79.65,86.85
2119,79.56,86.68
2126,79.47,86.64
2134,79.45,86.98
2142,79.53,87.02
2149,79.53,87.14
2156,79.57,86.97
2163,79.52,86.83
2170,79.64,86.66
2178,79.68,86.58
2185,79.8,86.59
2193,79.84,86.49
2200,79.84,86.38
2207,79.88,86.24
2214,79.77,86.05
2222,79.88,85.76
2229,79.82,85.56
2237,79.86,85.42
2244,79.74,85.35
2251,79.81,85.55
2258,79.89,85.57
2266,79.92,85.51
2273,80.11,85.54
2280,80.17,85.73
2288,80,85.72
2295,80.14,85.78
2302,80.16,85.79
2310,80.13,85.68
2317,80.35,85.58
2324,80.41,85.52
2332,80.28,85.47
2339,80.24,85.44
2347,80.2,85.23
2354,80.07,85.23
2361,80.18,85.58
2368,79.86,86
2375,80.27,86.45
2383,80.39,86.35
2391,80.42,86.04
2398,80.09,85.81
2405,80.24,85.3
2412,80.25,84.55
2419,80.08,84.46
2427,80.12,85.14
2435,80.22,86.31
2442,80.5,87.66
2449,80.67,88.12
2456,80.64,87.58
2463,80.41,86.46
2471,80.26,85.45
2479,80.45,85.13
2486,80.55,85.46
2493,80.48,85.81
2500,80.56,85.67
2507,80.69,85.63
2515,80.69,85.73
2523,80.69,85.94
2530,80.9,85.96
2537,80.88,85.98
2544,81.18,86.16
2551,81.16,86.23
2558,81.13,86.06
2567,81.28,85.97
2574,81.4,85.83
2581,81.48,85.97
2588,81.53,85.96
2595,81.55,86.21
2603,81.5,86.32
2610,81.23,86.59
2618,81.17,86.91
2625,81.14,87.02
2632,81.24,86.99
2639,81.36,86.68
2647,81.75,86.25
2654,81.63,85.64
2662,81.36,85.41
2669,81.57,85.88
2676,81.67,86.88
2683,81.64,87.57
2691,81.67,87.83
2698,81.75,87.63
2706,81.54,87.01
2713,81.52,86.62
2720,81.54,86.84
2727,81.69,86.87
2735,81.62,86.84
2742,81.6,86.87
2750,81.54,86.5
2757,81.76,86.5
2764,81.82,86.54
2771,81.86,86.53
2779,81.86,86.55
2786,81.81,86.6
2793,81.83,86.48
2801,81.85,86.59
2808,81.75,86.61
2816,81.76,86.64
2823,81.78,86.78
2830,81.93,86.77
2837,81.92,86.65
2845,81.96,86.83
2852,81.83,86.91
2860,81.92,86.81
2867,81.86,86.65
2874,81.87,86.5
2881,81.74,86.35
2888,81.76,86.21
2896,81.65,86.11
2904,81.69,86.15
2911,81.79,86.38
2918,81.94,86.39
2925,82.03,86.33
2932,81.95,86.39
2940,81.96,86.43
2948,82,86.43
2955,82.04,86.44
2962,82.19,86.39
2969,82.23,86.52
2976,82.25,86.41
2984,82.05,86.3
2992,81.95,86.37
2999,82,86.5
3006,82.05,86.44
3013,82.14,86.29
3020,82.11,85.98
3027,81.99,85.9
3036,82.09,86.25
3043,82.4,86.78
3050,82.51,87.5
3057,81.88,87.88
3064,82.08,87.49
3072,82.05,85.97
3080,82.14,84.66
3087,82.02,84
3094,81.72,84.59
3101,81.63,85.78
3108,81.64,87.24
3116,81.66,88.3
3124,81.76,88.36
3131,81.6,87.24
3138,81.79,86.17
3145,81.81,85.94
3152,81.73,86.13
3160,81.85,86.3
3167,82.01,86.15
3175,82.22,86.11
3182,82.07,86.2
3189,82.03,86.28
3196,82.1,86.34
3204,82.28,86.43
3211,82.32,86.29
3219,82.08,86.29
3226,82.03,86.21
3233,82.04,86.17
3240,81.99,86.1
3248,81.95,85.93
3255,81.95,85.76
3262,81.9,85.74
3270,81.8,85.87
3277,81.73,85.85
3284,81.91,86.04
3292,81.9,86.02
3299,81.77,85.86
3306,81.76,85.7
3313,81.7,85.74
3321,82.01,85.59
3329,81.81,85.5
3336,81.71,85.25
3343,81.49,85.35
3350,81.67,85.8
3357,81.71,86.35
3365,81.83,86.8
3373,81.71,86.86
3380,81.67,86.13
3387,81.81,85.34
3394,81.72,85.08
3401,81.65,85.54
3409,81.6,85.97
3417,81.63,85.95
3424,81.59,85.85
3431,81.58,85.45
3438,81.69,85.38
3445,81.67,85.36
3452,81.6,85.37
3461,81.53,85.49
3468,81.65,85.49
3475,81.49,85.76
3482,81.48,86.07
3489,81.34,86.06
3496,81.42,85.83
3505,81.65,85.72
3512,81.72,85.57
3519,81.61,85.54
3526,81.59,85.56
3533,81.64,85.48
3540,81.65,85.34
3548,81.48,85.39
3556,81.56,85.41
3563,81.47,85.47
3570,81.54,85.63
3577,81.64,85.59
3585,81.56,85.5
3592,81.58,85.28
3600,81.5,85.4
3607,81.58,85.33
3614,81.45,85.37
3621,81.42,85.41
3629,81.31,85.5
3636,81.25,85.54
3643,81.54,85.59
3651,81.48,85.82
3658,81.36,86.1
3665,81.36,86.04
3673,81.28,85.99
3680,81.25,86.04
3687,81.18,86.01
3694,81.1,86.14
3702,81.1,86.08
3709,81.18,85.92
3717,81.07,85.8
3724,81.18,85.46
3731,81.25,85.69
3738,81.66,86.46
3746,81.61,86.96
3753,81.19,86.95
3761,81.29,86.45
3768,81.71,85.3
3775,82.05,84.2
3782,81.54,83.99
3790,81.14,84.67
3798,81.01,85.85
3805,81.14,87.1
3812,81.41,88.22
3819,81.42,88
3826,81.17,86.91
3833,81.4,85.82
3842,81.28,85.53
3849,81.21,85.67
3856,81.25,86.04
3863,81.46,86.04
3870,81.56,85.95
3877,81.69,86.02
3885,81.75,86.27
3893,81.53,86.5
3900,81.35,86.74
3907,81.48,86.64
3914,81.38,86.41
3921,81.31,86.24
3929,81.2,86.24
3937,81.24,86.1
3944,81.06,86.05
3951,80.97,86.1
3958,80.95,86.13
3965,81.12,86.18
3973,80.96,86.37
3981,80.98,86.46
3988,80.99,86.54
3995,81.09,86.4
4002,81.08,86.33
4009,81.17,86.09
4017,81.41,85.76
4024,81.48,85.53
4032,81.13,85.32
4039,80.77,85.54
4046,80.71,85.85
4054,80.64,86.49
4061,80.72,86.89
4068,80.85,86.67
4076,80.73,85.95
4083,80.6,85.31
4090,80.82,85.13
4098,80.85,85.5
4105,80.88,85.86
4112,80.91,85.91
4119,80.89,85.86
4127,80.85,85.74
4134,80.89,85.97
4142,80.92,86.2
4149,81.04,86.46
4156,81.04,86.59
4163,81.1,86.58
4170,81.05,86.41
4178,80.78,86.34
4186,80.7,86.26
4193,80.65,86.29
4200,80.58,86.22
4207,80.62,86.11
4214,80.47,86.05
4222,80.58,86.08
4230,80.65,86.01
4237,80.58,85.93
4244,80.58,86.1
4251,80.43,86.23
4258,80.57,86.34
4265,80.5,86.15
4274,80.5,86
4281,80.49,86.04
4288,80.36,85.96
4295,80.26,85.91
4302,80.35,85.86
4310,80.12,86
4317,80.02,86.1
4325,80.04,85.92
4332,80.07,85.98
4339,80.24,85.99
4346,80.25,86
4354,80.21,86.3
4361,80.16,86.31
4369,80.03,86.45
4376,79.99,86.46
4383,80.03,86.34
4390,80.06,86.16
4398,79.83,85.82
4405,79.74,86.17
4412,79.91,86.71
4420,80.17,87.1
4427,80.17,86.96
4434,80.42,86.67
4442,80.33,86.16
4449,80.26,85.53
4456,80.05,85.26
4463,79.61,85.21
4471,79.51,86.09
4478,79.7,87.37
4486,79.7,88.32
4493,79.79,88.27
4500,79.81,87.29
4508,79.96,86.11
4515,80.12,85.49
4523,80.25,85.82
4530,80.2,86.5
4537,80.27,86.9
4544,80.3,87.1
4551,80.38,87.2
4559,80.29,87.3
4567,80.6,87.46
4574,80.45,87.67
4581,80.39,87.81
4588,80.47,87.53
4595,80.45,87.31
4602,80.33,87.13
4611,80.37,87.06
4618,80.39,86.84
4625,80.46,86.85
4632,80.55,86.88
4639,80.58,86.71
4646,80.66,86.52
4654,80.72,86.45
4662,80.77,86.44
4669,80.9,86.57
4676,80.98,86.61
4683,81.12,86.6
4690,81.55,86.28
4698,81.26,86
4705,80.98,85.83
4713,80.93,86.31
4720,81.1,87.1
4727,81.32,87.51
4734,81.48,87.66
4742,81.43,87.34
4749,81.26,86.67
4757,81.28,86.36
4764,81.14,86.54
4771,81.06,86.94
4779,80.95,87.08
4786,81.11,86.98
4793,81.16,86.89
4800,81.31,86.81
4808,81.31,86.85
4815,81.29,86.7
4823,81.14,86.78
4830,81.13,86.81
4837,81.16,86.96
4844,81.02,86.91
4852,81.13,86.97
4859,81.18,86.78
4867,81.3,86.73
4874,81.49,86.83
4881,81.4,87
4888,81.28,87.05
4895,81.28,86.78
4902,81.41,86.56
4911,81.31,86.78
4918,81.34,86.8
4925,81.57,86.73
4932,81.29,86.61
4939,81.24,86.69
4946,81.27,86.83
4955,81.45,86.74
4962,81.53,86.54
4969,81.6,86.45
4976,81.54,86.52
4983,81.58,86.48
4990,81.59,86.36
4999,81.81,86.37
5006,81.82,86.31
5013,81.89,86.12
5020,81.86,86.07
5027,81.59,86.35
5035,81.59,86.44
5042,81.72,86.51
5050,81.73,86.45
5057,81.6,86.32
5064,81.63,86.24
5071,81.64,86.39
5079,82.17,86.71
5086,82.12,87.33
5094,81.79,87.39
5101,81.62,87.05
5108,81.66,86.53
5115,81.76,85.3
5123,81.94,84.34
5130,81.93,84.32
5138,81.75,85.75
5145,81.51,87.43
5152,81.6,88.41
5159,81.71,88.83
5167,81.65,87.85
5174,81.87,86.71
5182,81.79,86.07
5189,81.78,85.99
5196,81.85,86.33
5203,82.03,86.48
5211,81.86,86.28
5218,81.97,86.08
5225,82.06,86.39
5233,82.08,86.47
5240,82.07,86.76
5248,82.18,86.71
5255,82.25,86.61
5262,82.34,86.66
5269,82.09,86.51
5277,82.15,86.29
5284,82.11,86.29
5292,82,86.29
5299,82.12,86.02
5306,81.98,86.06
5313,82.22,86.22
5321,82.32,86.26
5328,82.2,86.33
5336,82.29,86.5
5343,82.27,86.57
5350,82.34,86.31
5357,82.35,85.96
5364,82.15,85.78
5372,82.09,85.57
5380,82.2,85.64
5387,82.17,85.99
5394,82.18,86.67
5401,82.09,87.09
5408,82.13,86.8
5416,81.91,86.18
5424,81.88,85.82
5431,81.98,85.64
5438,81.9,85.71
5445,81.84,85.86
5452,81.81,85.86
5459,81.89,85.74
5468,82,85.59
5475,81.96,85.75
5482,81.98,85.58
5489,81.95,85.62
5496,81.9,85.65
5504,81.94,85.73
5511,81.98,85.71
5519,81.96,85.85
5526,81.95,85.82
5533,81.84,85.85
5540,81.96,85.76
5548,81.8,85.66
5555,81.67,85.71
5563,81.68,85.79
5570,81.66,85.78
5577,81.54,85.66
5584,81.47,85.62
5592,81.57,85.66
5599,81.47,85.71
5607,81.61,85.64
5614,81.5,85.59
5621,81.64,85.56
5628,81.6,85.58
5636,81.63,85.54
5643,81.7,85.53
5650,81.73,85.51
5658,81.66,85.5
5665,81.53,85.5
5672,81.69,85.31
5680,81.7,85.2
5687,81.86,85.24
5694,81.84,85.41
5701,81.84,85.83
5709,81.73,86.17
5716,81.4,86.23
5724,81.45,85.84
5731,81.35,85.82
5738,81.31,85.48
5745,81.19,85.23
5752,81.3,85.55
5761,81.49,86.12
5768,81.68,86.97
5775,81.36,87.3
5782,81.26,86.72
5789,81.52,85.63
5796,81.87,84.69
5805,81.58,84.3
5812,81.21,84.75
5819,81.02,85.46
5826,81.03,86.56
5833,81.17,87.48
5840,81.41,87.47
5849,81.2,86.78
5856,81.16,85.65
5863,81.26,84.97
5870,81.23,85.08
5877,81.13,85.35
5884,81.23,85.5
5892,81.19,85.44
5900,81.29,85.29
5907,81.33,85.58
5914,81.15,85.92
5921,81.19,85.96
5928,81.25,85.97
5936,81.14,85.78
5944,81.11,85.77
5951,81.14,85.74
5958,80.79,85.7
5965,80.74,85.64
5972,80.91,85.48
5980,80.79,85.49
5987,80.77,85.57
5995,80.74,85.54
6002,80.7,85.61
6009,80.79,85.54
6017,80.74,85.58
6024,80.75,85.63
6031,80.45,85.38
6039,80.82,84.93
6046,80.83,84.75
6053,80.39,84.94
6061,80.47,85.09
6068,80.42,85.51
6075,80.52,86.08
6083,80.57,86.38
6090,80.3,86.14
6097,80.08,85.35
6105,80.1,84.71
6112,80.1,84.82
6119,80.12,85.41
6126,80.05,85.91
6134,80.24,86.14
6141,80.34,86.02
6149,80.33,85.92
6156,80.49,85.91
6163,80.64,85.84
6170,80.64,85.86
6177,80.47,85.81
6185,80.34,85.87
6193,80.32,85.86
6200,80.35,85.74
6207,80.45,85.81
6214,80.43,85.67
6221,80.53,85.56
6230,80.24,85.57
6237,80.22,85.7
6244,80.38,85.75
6251,80.26,85.85
6258,80.33,85.82
6265,80.29,85.9
6273,80.27,86.11
6281,80.3,86.29
6288,80.16,86.39
6295,80.27,86.46
6302,80.12,86.62
6309,79.9,86.48
6317,79.97,86.23
6325,80.09,85.97
6332,80.16,85.87
6339,80,85.79
6346,80.19,85.92
6353,80.24,85.81
6361,80.07,86.03
6369,80.04,86.02
6376,80.13,86.05
6383,80.01,86.21
6390,80.12,86.23
6397,79.91,85.89
6405,79.84,85.51
6412,79.73,85.39
6420,79.78,85.9
6427,79.77,86.36
6434,80.15,86.71
6441,80,86.57
6449,80.48,86.34
6456,80.27,85.56
6464,80.14,84.74
6471,80.07,84.49
6478,79.71,84.73
6486,79.95,85.89
6493,79.91,87.04
6500,80.03,87.77
6508,79.9,87.5
6515,79.72,86.55
6522,79.77,85.45
6530,79.96,84.89
6537,80.15,85.4
6544,80.09,86.04
6551,80.18,86.49
6559,80.31,86.45
6566,80.02,86.4
6574,79.85,86.44
6581,79.85,86.69
6588,79.82,86.86
6595,79.86,86.85
6603,79.98,87.01
6610,80.16,86.98
6618,80.28,86.93
6625,80.4,86.89
6632,80.39,86.67
6639,80.36,86.83
6646,80.21,86.78
6654,80.13,86.85
6662,80.28,86.96
6669,80.08,87.16
6676,80.05,87.31
6683,80.13,87.16
6690,80.18,87.02
6699,80.59,86.29
6706,80.51,85.64
6713,80.07,85.52
6720,80.02,85.93
6727,80.19,86.59
6734,80.11,87.04
6742,80.37,87
6750,80.38,86.73
6757,80.33,86.24
6764,80.27,85.95
6771,80.56,86.45
6778,80.58,86.96
6786,80.66,87.08
6794,80.65,86.65
6801,80.68,86.3
6808,80.78,85.88
6815,80.74,85.79
6822,80.68,85.69
6830,80.52,85.59
6837,80.36,85.6
6845,80.48,85.57
6852,80.43,85.4
6859,80.53,85.58
6866,80.59,85.77
6874,80.47,85.93
6881,80.58,86.04
6889,80.7,85.97
6896,80.71,85.83
6903,80.75,85.7
6910,80.76,85.64
6918,80.71,85.57
6925,80.55,85.56
6932,80.59,85.44
6940,80.59,85.69
6947,80.66,85.66
6955,80.67,85.72
6962,80.66,85.81
6969,80.65,85.81
6976,80.75,85.9
6984,80.89,85.91
6991,80.97,85.92
6999,81.01,85.73
7006,80.94,85.78
7013,81.03,85.72
7020,81.03,85.46
7027,81.09,85.52
7035,80.93,85.44
7043,80.62,85.53
7050,80.6,85.82
7057,80.88,86.2
7064,81.09,86.66
7071,81.26,86.73
7078,81.1,86.62
7087,80.99,86.21
7094,81.11,85.4
7101,81.37,84.42
7108,81.23,83.92
7115,80.95,84.99
7122,80.87,86.3
7131,81.07,87.7
7138,81.2,88.39
7145,81.15,87.94
7152,80.92,86.69
7159,80.93,85.62
7166,80.88,85.21
7175,80.98,85.45
7182,80.9,85.88
7189,80.88,86
7196,80.79,85.69
7203,81.19,85.75
7211,81.16,85.9
7218,81.2,85.82
7225,81.17,86.09
7233,81.29,85.94
7240,81.37,85.84
7247,81.39,85.82
7255,81.49,85.77
7262,81.52,85.76
7269,81.54,85.65
7277,81.55,85.53
7284,81.29,85.47
7291,81.43,85.64
7299,81.3,85.71
7306,81.26,85.84
7313,81.27,86.07
7321,81.44,86.11
7328,81.6,85.84
7335,81.94,85.36
7343,81.55,84.95
7350,81.56,84.82
7357,81.71,85.38
7364,81.67,86.02
7372,81.48,86.41
7379,81.51,86.81
7387,81.47,86.34
7394,81.15,85.74
7401,81.2,85.45
7408,81.18,85.51
7415,81.21,85.64
7424,81.27,85.62
7431,81.51,85.56
7438,81.55,85.43
7445,81.55,85.58
7452,81.55,85.53
7459,81.66,85.66
7468,81.34,85.9
7475,81.45,85.85
7482,81.39,85.69
7489,81.25,85.56
7496,81.38,85.34
7503,81.31,85.41
7512,81.42,85.38
7519,81.58,85.42
7526,81.46,85.43
7533,81.35,85.19
7540,81.44,85.01
7547,81.43,84.87
7555,81.24,84.75
7563,81.16,84.92
7570,81.07,84.87
7577,81.1,85.12
7584,81,85.17
7591,80.97,85.3
7599,81.27,85.3
7607,81.29,85.27
7614,81.34,85.2
7621,81.27,85.1
7628,81.26,85.03
7635,81.33,85.03
7643,81.38,85.21
7650,81.41,85.53
