3127,0
3135,-1
3143,-1
3151,0
3160,-1
3167,-1
3175,0
3183,-1
3191,-1
3200,0
3207,-1
3215,-1
3223,0
3231,0
3239,-1
3247,0
3255,0
3263,-1
3271,0
3279,0
3288,-1
3295,0
3303,0
3311,-1
3319,-1
3328,0
3335,-1
3343,-1
3351,0
3359,-1
3367,-1
3376,0
3383,-1
3391,-1
3399,0
3407,-1
3416,-1
3423,0
3431,0
3439,-1
3447,0
3456,0
3463,-1
3471,0
3479,0
3487,-1
3495,0
3504,0
3511,-1
3519,-1
3527,1
3535,-1
3544,-1
3551,1
3559,-1
3567,-1
3575,1
3584,-1
3592,-2
3599,1
3607,-1
3615,-2
3623,1
3632,0
3639,-3
3647,1
3655,1
3663,-3
3672,1
3679,2
3687,-4
3695,0
3703,3
3712,-5
3720,-1
3727,6
3735,-8
3743,-3
3751,19
3760,-32
3767,-148
3775,-201
3783,-179
3791,-174
3800,-187
3808,-179
3815,-174
3823,-180
3831,-176
3840,-171
3848,-176
3855,-174
3863,-169
3871,-171
3879,-170
3888,-165
3895,-167
3903,-166
3911,-161
3919,-161
3928,-162
3936,-157
3943,-156
3951,-157
3959,-154
3968,-153
3976,-153
3983,-149
3991,-147
3999,-148
4007,-146
4016,-145
4024,-146
4031,-144
4039,-142
4047,-142
4056,-140
4064,-136
4071,-129
4079,-120
4087,-120
4096,-137
4104,-149
4111,-142
4119,-132
4127,-128
4135,-126
4144,-124
4152,-124
4159,-123
4167,-121
4175,-120
4184,-117
4192,-116
4199,-115
4207,-114
4215,-112
4224,-111
4232,-108
4240,-105
4247,-104
4255,-101
4263,-98
4272,-96
4280,-94
4287,-91
4295,-90
4303,-91
4312,-90
4320,-92
4328,-95
4335,-96
4343,-98
4352,-100
4360,-100
4368,-99
4375,-100
4383,-98
4391,-97
4400,-97
4408,-96
4415,-95
4423,-94
4431,-94
4440,-93
4448,-92
4456,-91
4463,-90
4471,-89
4480,-88
4488,-87
4496,-86
4503,-86
4511,-85
4519,-85
4528,-84
4536,-83
4544,-82
4551,-82
4559,-82
4568,-81
4576,-80
4584,-79
4591,-78
4599,-78
4608,-77
4616,-75
4624,-74
4631,-74
4639,-73
4647,-72
4656,-72
4664,-71
4672,-70
4679,-70
4687,-69
4696,-68
4704,-67
4712,-65
4719,-64
4727,-63
4736,-62
4744,-63
4752,-64
4760,-63
4767,-61
4775,-62
4784,-61
4792,-59
4800,-56
4807,-48
4815,-40
4824,-47
4832,-66
4840,-73
4847,-65
4855,-55
4864,-53
4872,-53
4880,-52
4888,-51
4895,-51
4903,-50
4912,-49
4920,-48
4928,-46
4935,-45
4943,-44
4952,-43
4960,-43
4968,-41
4976,-38
4983,-37
4992,-35
5000,-32
5008,-31
5016,-29
5023,-28
5031,-27
5040,-28
5048,-29
5056,-30
5063,-33
5071,-36
5080,-37
5088,-39
5096,-39
5104,-40
5111,-41
5120,-41
5128,-40
5136,-39
5144,-39
5151,-39
5159,-38
5168,-38
5176,-36
5184,-36
5192,-36
5199,-35
5208,-34
5216,-33
5224,-33
5232,-33
5239,-32
5248,-32
5256,-31
5264,-31
5272,-31
5279,-31
5287,-31
5296,-31
5304,-31
5312,-30
5320,-30
5327,-30
5336,-30
5344,-29
5352,-29
5360,-28
5367,-28
5376,-28
5384,-28
5392,-28
5400,-27
5408,-27
5415,-27
5424,-26
5432,-24
5440,-23
5448,-24
5455,-24
5464,-25
5472,-25
5480,-24
5488,-24
5495,-23
5504,-22
5512,-17
5520,-9
