3001,521757
3002,521757
3004,522383
3006,521613
3008,521800
3009,520790
3011,520249
3013,521086
3015,520472
3017,520710
3019,519758
3021,519391
3023,520283
3025,519706
3027,520032
3030,519237
3032,518927
3034,519966
3036,519447
3038,519928
3040,519183
3042,518938
3044,519562
3046,520121
3049,519446
3051,519344
3053,520436
3055,520076
3057,520714
3059,520045
3062,519974
3064,520823
3066,521459
3068,520871
3070,520873
3073,521967
3075,521793
3078,522479
3080,521877
3082,521908
3084,523147
3086,523609
3088,523116
3091,523175
3093,524370
3095,524152
3097,524922
3099,524406
3101,524611
3104,525747
3106,526423
3108,525931
3110,526167
3112,527203
3115,527166
3117,527989
3120,527580
3122,527942
3124,528828
3126,528835
3128,529295
3130,529745
3133,530604
3135,530733
3137,531618
3139,531272
3141,531796
3143,532508
3146,532657
3148,533232
3150,533800
3152,534443
3154,534607
3156,535537
3159,535137
3162,535746
3164,536270
3166,536382
3168,537323
3170,537374
3172,537722
3175,537858
3177,538640
3179,538087
3181,538664
3183,538791
3185,538835
3188,539577
3190,539380
3192,539352
3194,539333
3196,539981
3198,539238
3201,539639
3204,539466
3206,539340
3208,539880
3210,539009
3212,538993
3214,538741
3217,539230
3219,538291
3221,538534
3223,538055
3225,537810
3227,538182
3230,537138
3232,536732
3234,536429
3236,536749
3238,535664
3240,535859
3243,535200
3246,534898
3248,535219
3250,534176
3252,534372
3254,533432
3256,533861
3259,532829
3261,533057
3263,532509
3265,532277
3267,532697
3269,531714
3272,532061
3274,531335
3276,531840
3278,530955
3280,531379
3282,530929
3286,530811
3288,531348
3290,530513
3292,531009
3294,530594
3296,531119
3298,530342
3301,530882
3303,530528
3305,530515
3307,531139
3309,530461
3311,530919
3314,530666
3316,531348
3318,530679
3320,531263
3322,531025
3324,531117
3328,531770
3330,531117
3332,531814
3334,531470
3336,531696
3338,531781
3340,532438
3343,532220
3345,532410
3347,533108
3349,532471
3351,533162
3353,532961
3356,533251
3358,533340
3360,534071
3362,533906
3364,534183
3366,534767
3369,534177
3372,534934
3374,534752
3376,535201
3378,535599
3380,535894
3382,535749
3385,536244
3387,536564
3389,536149
3391,536927
3393,536714
3395,537277
3398,537454
3400,537916
3402,537720
3404,538378
3406,538395
3408,538086
3411,538934
3414,538778
3416,539386
3418,539401
3420,539111
3422,539762
3424,540508
3427,540394
3429,540083
3431,540906
3433,540723
3435,541479
3437,541351
3440,540998
3442,541703
3444,542445
3446,542206
3448,541964
3450,542811
3453,542623
3456,543396
3458,543039
3460,542781
3462,543617
3464,544322
3466,543921
3469,543741
3471,544629
3473,544447
3475,545340
3477,544822
3479,544689
3482,545513
3484,546325
3486,545821
3488,545666
3490,546528
3492,546336
3495,547252
3497,546694
3500,546552
3502,547420
3504,547187
3506,547431
3508,547170
3511,547912
3513,547592
3515,548372
3517,547576
3519,547119
3521,547653
3524,547089
3526,546412
3528,545561
3530,545677
3532,544672
3534,544709
3537,543158
3539,541881
3542,541584
3544,540235
3546,539901
3548,536567
3550,536123
3553,534649
3555,534282
3557,532428
3559,531113
3561,530824
3563,529539
3566,529413
3568,527754
3570,526536
3572,525468
3574,525491
3576,524086
3579,523200
3581,523301
3584,522413
3586,522665
3588,521380
3590,520893
3592,520179
3595,520614
3597,519503
3599,518906
3601,519199
3603,518608
3605,519107
3608,518130
3610,517682
3612,517479
3614,518081
3616,517224
3618,516951
3621,517292
3623,516927
3625,517551
3628,516818
3630,516597
3632,516659
3635,517502
3637,516766
3639,516809
3641,517017
3643,516887
3645,517759
3647,517164
3650,517325
3652,517429
3654,518304
3656,517763
3658,518028
3660,518119
3663,518149
3665,519154
3667,518533
3670,518911
3672,518925
3674,520083
3677,519565
3679,519973
3681,519949
3683,520109
3685,521162
3687,520706
3689,521158
3692,521107
3694,521264
3696,521935
3698,522478
3700,522369
3702,522634
3705,523781
3707,523336
3709,523878
3712,523775
3714,524128
3716,524873
3719,525522
3721,525361
3723,525723
3725,526981
3727,526600
3729,527350
3731,527186
3734,527542
3736,528866
3738,529225
3740,528957
3742,529392
3744,530713
3747,530290
3749,531045
3751,530797
3753,531157
3756,532432
3758,532730
3761,532360
3763,532666
3765,533878
3767,533324
3769,534006
3771,533536
3773,533800
3776,534844
3778,534222
3780,534238
3782,534359
3784,535355
3786,534633
3789,535137
3791,534468
3793,534475
3795,535382
3798,534583
3800,534182
3803,534232
3805,534947
3807,534057
3809,534370
3811,533536
3813,533461
3815,534154
3818,533156
3820,533455
3822,532386
3824,533059
3826,532045
3828,532313
3831,531321
3833,531158
3835,531763
3837,530857
3840,531083
3842,530090
3845,530723
3847,529788
3849,530069
3851,529167
3853,529151
3855,529847
3857,528920
3860,529237
3862,528388
3864,529146
3866,528261
3868,528716
3870,527900
3873,528093
3875,528717
3877,527909
3879,528363
3881,527617
3884,528493
3887,527817
3889,528332
3891,527681
3893,528082
3895,528493
3897,527944
3899,528497
3902,527820
3904,528303
3906,528174
3908,528808
3910,528189
3912,528745
3915,529034
3917,528558
3919,529259
3921,528671
3923,529344
3926,529181
3929,529899
3931,529342
3933,530035
3935,530203
3937,529869
3939,530567
3941,530073
3944,530879
3946,530998
3948,531405
3950,530872
3952,531781
3954,531789
3957,531574
3959,532352
3961,531777
3963,532696
3965,532679
3968,533221
3971,532693
3973,533683
3975,533566
3977,533396
3979,534158
3981,533719
3983,534714
3986,534557
3988,534364
3990,534643
3992,535674
3994,535432
3996,535306
3999,536093
4001,535623
4003,536644
4005,536411
4007,536245
