3001,611248
3002,611248
3004,612066
3006,611330
3008,612465
3009,612058
3011,611735
3013,612577
3015,611786
3017,612911
3019,612499
3021,612194
3023,612989
3025,612296
3027,613362
3030,612940
3032,612602
3034,613476
3036,612721
3038,613867
3040,613397
3042,613045
3044,613233
3046,614333
3049,613835
3051,613560
3053,614445
3055,613655
3057,614870
3059,614354
3062,614062
3064,614096
3066,615308
3068,614860
3070,614542
3073,615366
3075,614649
3078,615833
3080,615365
3082,615012
3084,615959
3086,616350
3088,615864
3091,615599
3093,616452
3095,615591
3097,616796
3099,616275
3101,615946
3104,616732
3106,616947
3108,616308
3110,615909
3112,616452
3115,615400
3117,616291
3120,615423
3122,614747
3124,615034
3126,613768
3128,613265
3130,612450
3133,612485
3135,611093
3137,611586
3139,610393
3141,609611
3143,609439
3146,608043
3148,607341
3150,606733
3152,606389
3154,605079
3156,605719
3159,604613
3162,604052
3164,603693
3166,602499
3168,603237
3170,601788
3172,601407
3175,600399
3177,601225
3179,600368
3181,600107
3183,599663
3185,598877
3188,599782
3190,599005
3192,598562
3194,597890
3196,598953
3198,598307
3201,598438
3204,597946
3206,597397
3208,598572
3210,598023
3212,597743
3214,597276
3217,598484
3219,598008
3221,598404
3223,597858
3225,597469
3227,598805
3230,598366
3232,598164
3234,597921
3236,599275
3238,598793
3240,599299
3243,598611
3246,598430
3248,599793
3250,599352
3252,599889
3254,599065
3256,600451
3259,600030
3261,600577
3263,599985
3265,599778
3267,601238
3269,600802
3272,601358
3274,600526
3276,601996
3278,601591
3280,602197
3282,601493
3286,601308
3288,602741
3290,602335
3292,602905
3294,602220
3296,603521
3298,603069
3301,603662
3303,602907
3305,602755
3307,604234
3309,603741
3311,604317
3314,603580
3316,604862
3318,604364
3320,604985
3322,604231
3324,604066
3328,605425
3330,605024
3332,605639
3334,604980
3336,604740
3338,605747
3340,606386
3343,605653
3345,605522
3347,606967
3349,606531
3351,607180
3353,606462
3356,606373
3358,607314
3360,607871
3362,607140
3364,607079
3366,608344
3369,607843
3372,608448
3374,607648
3376,607521
3378,608746
3380,608833
3382,607923
3385,607829
3387,608898
3389,608429
3391,608895
3393,608053
3395,607983
3398,608878
3400,608896
3402,607944
3404,607961
3406,608713
3408,608220
3411,608739
3414,607771
3416,607853
3418,608416
3420,607981
3422,607464
3424,607625
3427,608041
3429,607655
3431,608145
3433,607146
3435,607322
3437,607589
3440,607273
3442,606761
3444,607040
3446,607213
3448,606875
3450,607391
3453,606469
3456,606834
3458,606899
3460,606614
3462,607144
3464,606709
3466,606615
3469,606441
3471,607000
3473,606114
3475,606606
3477,606544
3479,606378
3482,606974
3484,606662
3486,606478
3488,606456
3490,607072
3492,606237
3495,606822
3497,606660
3500,606567
3502,607234
3504,606403
3506,606807
3508,606806
3511,607519
3513,606667
3515,607417
3517,607115
3519,607074
3521,607836
3524,606996
3526,607472
3528,607491
3530,608241
3532,607461
3534,608232
3537,607958
3539,607955
3542,608693
3544,607946
3546,608671
3548,608398
3550,609192
3553,608445
3555,609242
3557,608907
3559,609024
3561,609724
3563,608922
3566,609746
3568,609529
3570,610286
3572,609489
3574,610336
3576,610047
3579,610098
3581,610783
3584,610036
3586,610871
3588,610561
3590,611378
3592,610570
3595,611445
3597,611103
3599,611170
3601,611886
3603,611076
3605,611971
3608,611613
3610,611715
3612,611631
3614,612494
3616,612112
3618,612251
3621,612920
3623,612124
3625,612999
3628,612658
3630,612728
3632,612582
3635,613450
3637,613072
3639,613285
3641,613786
3643,613002
3645,613897
3647,613489
3650,613781
3652,614184
3654,614275
3656,613869
3658,614244
3660,614485
3663,613823
3665,614685
3667,614326
3670,614681
3672,614772
3674,615089
3677,614685
3679,615209
3681,615114
3683,614596
3685,615521
3687,615097
3689,615610
3692,615435
3694,614929
3696,615488
3698,616136
3700,615815
3702,615387
3705,616388
3707,616001
3709,616689
3712,616303
3714,615829
3716,616478
3719,617206
3721,616657
3723,616288
3725,617273
3727,616875
3729,617667
3731,616991
3734,616556
3736,617487
3738,617838
3740,616937
3742,616443
3744,617314
3747,616658
3749,617324
3751,616223
3753,615590
3756,616203
3758,615868
3761,614496
3763,613730
3765,614263
3767,613321
3769,613640
3771,612112
3773,611271
3776,611813
3778,610833
3780,609594
3782,608708
3784,609213
3786,608259
3789,608644
3791,607142
3793,606291
3795,606848
3798,605897
3800,604855
3803,604152
3805,604786
3807,603936
3809,604501
3811,603152
3813,602541
3815,603168
3818,602442
3820,603045
3822,601305
3824,602094
3826,601493
3828,602235
